id,predictions
61420df9baaf234b352905c0,1.1092689
6141edb831cf3ef3d4a9f114,0.27143615
6141d0fc31cf3ef3d4a9ee36,0.40865913
6141cff131cf3ef3d4a9edde,0.41305402
6141e1c44e27a1844a5f0328,1.1455184
61420b82ee0a3fd43fb47e4f,0.35147735
6141fbe531cf3ef3d4a9f1d0,0.3735303
6141e4cfee0a3fd43fb47ce3,0.27840835
61420e809cbada84a8676c5f,1.8024925
6141d39e9cbada84a867693f,1.8022002
61420d804e27a1844a5f0590,1.1475927
6141de1d4e27a1844a5f02d4,1.1487395
6141f66b31cf3ef3d4a9f18e,0.39137778
6141d1ae3ac25c70a5c6c8b3,0.39296278
6141d0279cbada84a8676879,1.7987741
6141e297baaf234b35290430,1.0916499
614215c131cf3ef3d4a9f2da,0.4104809
6142374e3ac25c70a5c6cb2d,0.3737936
614250f131cf3ef3d4a9f460,0.40628013
6141d6a84e27a1844a5f01f6,1.1466238
6142e35c31cf3ef3d4a9f668,0.42952812
6142dd0a31cf3ef3d4a9f65a,0.3489899
6141cf384e27a1844a5f002c,1.1381003
614253d7baaf234b352906ba,1.1033463
6141e2189cbada84a8676aab,1.8025624
6142232abaaf234b35290622,1.1070626
6141d21fee0a3fd43fb47b09,0.3515048
6141d45c9cbada84a8676959,1.8021514
6141f3663ac25c70a5c6ca0d,0.40617162
614270cf31cf3ef3d4a9f500,0.4095398
61423e254e27a1844a5f06f8,1.145179
6141d36e4e27a1844a5f017a,1.1468047
6141d05f31cf3ef3d4a9ee06,0.27328542
6142148cee0a3fd43fb47e7b,0.34339306
6141ee24ee0a3fd43fb47d61,0.397797
6141e09a9cbada84a8676a8f,1.8010744
6141e2a031cf3ef3d4a9f06a,0.38871813
6142cfb33ac25c70a5c6cc51,0.40000403
6141ffdcee0a3fd43fb47e15,0.3515995
6141d1944e27a1844a5f011c,1.1421742
6141d0969cbada84a867689b,1.803779
61424d443ac25c70a5c6cb69,0.39701098
6141f42031cf3ef3d4a9f172,0.41049436
6141d0c94e27a1844a5f00e8,1.1440485
61422e729cbada84a8676cc1,1.8014992
61476b8431cf3ef3d4a9f844,0.3547853
614418d04e27a1844a5f0aa2,1.1445397
6141cfbe4e27a1844a5f0084,1.4411398
61424a3dee0a3fd43fb47f23,0.34910032
614200f631cf3ef3d4a9f206,0.390128
6141d2889cbada84a867690f,1.8032314
6142757031cf3ef3d4a9f51a,0.41094175
6141e05a31cf3ef3d4a9f038,0.3859074
6143d37e3ac25c70a5c6cd3f,0.35102937
6141d42ebaaf234b352902fa,1.0893861
6141dc804e27a1844a5f02a6,1.1431619
614205024e27a1844a5f053a,1.144647
6141d2ef4e27a1844a5f0162,1.1312279
6141ddfb4e27a1844a5f02d0,1.1453642
6141d43abaaf234b352902fc,1.106306
6141e7dfee0a3fd43fb47d0f,0.34314314
614350bd4e27a1844a5f0a1c,1.1432672
6141d99fbaaf234b35290394,1.0825149
6141dddaee0a3fd43fb47c73,0.35093978
61436f8131cf3ef3d4a9f75a,0.41902786
6141f7104e27a1844a5f0496,1.1428065
61421c249cbada84a8676c8f,1.8037103
6142438c9cbada84a8676cf1,1.8005582
6141f4319cbada84a8676b8d,1.7988505
61425aac31cf3ef3d4a9f49e,0.40124062
6141f15831cf3ef3d4a9f148,0.26610103
614259db31cf3ef3d4a9f49a,0.34121037
6141f8b79cbada84a8676baf,1.8012377
6141f011ee0a3fd43fb47d7b,0.35249695
61426ec64e27a1844a5f07ea,1.1458424
6141d1c7baaf234b35290292,1.1232399
6141d88bee0a3fd43fb47beb,0.39061084
6141d00abaaf234b35290224,1.0962709
6143077c31cf3ef3d4a9f6c2,0.29988182
6141d4014e27a1844a5f0194,1.1393435
6141d010baaf234b35290226,1.1119338
6141e8bbbaaf234b3529048e,1.1111113
6142ae0eee0a3fd43fb47f7b,0.3488757
614355f5ee0a3fd43fb47f99,0.35114443
6141d551baaf234b3529031e,0.9313359
6142b57f31cf3ef3d4a9f5f4,0.41689855
61421c10baaf234b35290600,0.7142047
614214b94e27a1844a5f05d2,1.1462406
6142a04e4e27a1844a5f08b6,1.1476942
6141dec4baaf234b352903f2,1.1057357
61426d284e27a1844a5f07e0,1.1403137
6141d005baaf234b35290222,1.0905131
6141d67a31cf3ef3d4a9ef36,0.41194677
6141db9f9cbada84a8676a2d,1.7982002
6141cf1b31cf3ef3d4a9ed4c,0.35405737
6141efe8ee0a3fd43fb47d79,0.35286215
6141d1d531cf3ef3d4a9ee6c,0.38222936
6142e87e4e27a1844a5f0972,1.1835777
614266fabaaf234b352906d4,1.113242
61429f0531cf3ef3d4a9f5b4,0.34687284
614215054e27a1844a5f05d4,1.1453241
6141d4b64e27a1844a5f01b2,1.1410512
6141da044e27a1844a5f025e,1.1433359
61421e2631cf3ef3d4a9f31c,0.39382252
61425c6bbaaf234b352906c4,1.0448835
6141d1bd9cbada84a86768e7,1.80348
6141e63731cf3ef3d4a9f0a2,0.3960354
6142812ebaaf234b352906f2,0.97111064
614303c831cf3ef3d4a9f6ba,0.36691922
6147054331cf3ef3d4a9f842,0.29266837
6141e4a0ee0a3fd43fb47ce1,0.34850892
6141e34dbaaf234b3529043a,1.0970231
6141e021baaf234b3529040a,1.1250296
6141d011ee0a3fd43fb47a81,0.42827377
614330803ac25c70a5c6ccbd,0.39858103
6141de41baaf234b352903e8,1.1042998
6141e0d89cbada84a8676a95,1.7979413
6141d2e831cf3ef3d4a9eea6,0.27414197
6141cf1fb842c2e72e2f2d5e,1.7958348
61421c1d4e27a1844a5f0610,1.1398162
6144d0924e27a1844a5f0ad4,1.1411098
61423b6f9cbada84a8676cdf,1.8028303
6141d25731cf3ef3d4a9ee88,0.43160304
6141cf349cbada84a86767f3,1.8011547
6142a4843ac25c70a5c6cc1b,0.37861377
6141cf6e4e27a1844a5f0058,1.1438243
61429adf31cf3ef3d4a9f5a8,0.41101405
6142dd6331cf3ef3d4a9f65c,0.16297138
614233dd4e27a1844a5f06b6,1.1427709
61424b37baaf234b352906a8,0.6596965
6141e94bee0a3fd43fb47d25,0.34079507
6141cf604e27a1844a5f004e,1.1370364
614399bdbaaf234b3529074e,1.108799
61420d069cbada84a8676c55,1.8000289
6141d1d0ee0a3fd43fb47af7,0.34987253
61420d8fbaaf234b352905be,1.0917264
6141efb931cf3ef3d4a9f12e,0.39196953
6141d8804e27a1844a5f0232,1.1434746
6141cf8b31cf3ef3d4a9edae,0.3989454
6141f3d84e27a1844a5f0466,1.1449529
6141e1b04e27a1844a5f0326,1.1480117
6141f458ee0a3fd43fb47da9,0.34883797
6141ded9baaf234b352903f4,0.9416738
6141d689ee0a3fd43fb47bb5,0.34895763
61424091ee0a3fd43fb47f0d,0.38503733
614339f231cf3ef3d4a9f70e,0.4048629
6142267a3ac25c70a5c6caf3,0.3615416
614238a631cf3ef3d4a9f3e2,0.39236563
6141d7a99cbada84a86769c9,1.7984177
6141e92431cf3ef3d4a9f0d4,0.34587404
6141cf143ac25c70a5c6c839,0.38524467
6141d46b31cf3ef3d4a9eeea,0.36459717
6141cf1a9cbada84a86767c9,1.7933556
6141da753ac25c70a5c6c941,0.38861296
6141d5e54e27a1844a5f01dc,1.1434888
6141cf184e27a1844a5efffa,1.1437236
6143cad34e27a1844a5f0a7e,1.1807936
6141cf1a9cbada84a86767cb,1.7995461
6141cf19ee0a3fd43fb479e5,0.3482233
6141fc6631cf3ef3d4a9f1d2,0.40263915
6141dce94e27a1844a5f02b2,1.136736
6141cf653ac25c70a5c6c85f,0.3906021
6141cf454e27a1844a5f0038,1.1387892
6141d4e19cbada84a867696b,1.8037448
6141cfb34e27a1844a5f007e,1.1517869
6142eae64e27a1844a5f0978,1.1452297
6141cfb931cf3ef3d4a9edc6,0.35277674
6141cf534e27a1844a5f0044,1.1420469
6142b65331cf3ef3d4a9f5f8,0.41127107
6141cf18ee0a3fd43fb479e3,0.34782982
614252e631cf3ef3d4a9f46a,0.35227078
6143bdca3ac25c70a5c6cd2f,0.27315563
614374483ac25c70a5c6ccff,0.41447
6142ab6d3ac25c70a5c6cc29,0.3907471
6141ef3cbaaf234b352904e8,1.0961865
6141cf274e27a1844a5f001a,1.1393921
6141de81ee0a3fd43fb47c7f,0.35248196
6142ef0e31cf3ef3d4a9f686,0.35620493
6141d139baaf234b35290278,1.1056162
6141cf46ee0a3fd43fb47a1b,0.35132322
61420dc0ee0a3fd43fb47e5d,0.34589872
61420a7a31cf3ef3d4a9f272,0.38954487
6141f2b69cbada84a8676b7d,1.8025684
6141cfc8baaf234b3529020a,1.1067203
614351f93ac25c70a5c6cce7,0.30961204
6142ef773ac25c70a5c6cc79,0.3901172
6141db069cbada84a8676a1f,1.8036312
6141e265ee0a3fd43fb47cbf,0.3455328
6141f06031cf3ef3d4a9f138,0.34711513
6141d0324e27a1844a5f00b6,1.1806027
61420d6831cf3ef3d4a9f290,0.40507963
614332d54e27a1844a5f09f8,1.147473
6141cf181d648932fbc34291,1.1518584
6141f9393ac25c70a5c6ca2f,0.40556186
61452da33ac25c70a5c6cdb9,0.37893066
6141d73ebaaf234b35290358,1.11123
6141cfba4e27a1844a5f0082,1.1480118
6141e02bee0a3fd43fb47c95,0.27301443
6141fad131cf3ef3d4a9f1c4,0.3860035
6142a35831cf3ef3d4a9f5be,0.34746334
61424ce19cbada84a8676d0b,1.8020467
6142b20d31cf3ef3d4a9f5e8,0.38215047
6143151d31cf3ef3d4a9f6d4,0.2961912
61426a2031cf3ef3d4a9f4ea,0.3738564
6142691a3ac25c70a5c6cbb7,0.39050618
6141d01851c1cbd9654b8890,1.1075331
6141cfbc9cbada84a867684f,1.8016704
6141cfd84e27a1844a5f0090,1.1435864
61425508baaf234b352906bc,1.098712
6141e7064e27a1844a5f0398,1.1459044
614206d69cbada84a8676c27,1.8019762
6141d9839cbada84a86769fb,1.8044473
6141e21131cf3ef3d4a9f05c,0.34865555
6142c53a31cf3ef3d4a9f618,0.36700356
6141dd0d9cbada84a8676a4b,1.7988466
6148f3f63ac25c70a5c6cdff,0.34641644
6141d1a44e27a1844a5f0120,1.1478161
6142669cee0a3fd43fb47f4d,0.35180378
6146de474e27a1844a5f0b04,1.1818055
61421b8aee0a3fd43fb47e9d,0.35114706
6141e73c31cf3ef3d4a9f0b4,0.35160866
6141d7879cbada84a86769c5,1.8045348
6141ede4baaf234b352904d4,1.1029925
6141cf20baaf234b3529019c,1.1066815
6141f13bbaaf234b352904f8,1.1012844
6141d0079cbada84a867686d,1.8006023
6142192b9cbada84a8676c85,1.7976949
6141e0854e27a1844a5f030e,1.1473451
6145283a31cf3ef3d4a9f81e,0.42115632
6148032b4e27a1844a5f0b06,1.1446335
6141e4e3ee0a3fd43fb47ce5,0.34731758
6141ec179cbada84a8676b35,1.8037235
6142436931cf3ef3d4a9f418,0.40687934
6141cf4c9cbada84a8676809,1.8031753
6141cf99ee0a3fd43fb47a4f,0.34890932
6141cf289cbada84a86767e3,1.8029407
6141d61b4e27a1844a5f01e2,1.1407346
6141d03aee0a3fd43fb47a8f,0.32345223
614236b7ee0a3fd43fb47ef7,0.27783296
6142870cee0a3fd43fb47f69,0.3509585
61452a9e4e27a1844a5f0ae4,1.1449429
6141e188baaf234b3529041c,1.1033348
6141e03031cf3ef3d4a9f034,0.39887673
6141ea619cbada84a8676b25,1.8034953
6141d4cc31cf3ef3d4a9eefa,0.34689465
61422e9c4e27a1844a5f0696,1.1475908
614223aa4e27a1844a5f0648,1.1431757
614853c33ac25c70a5c6cdfd,0.38348857
6141f9094e27a1844a5f04b0,1.1386051
614248fbee0a3fd43fb47f1f,0.35420576
6142114831cf3ef3d4a9f2b8,0.3522395
6141f2c0ee0a3fd43fb47d99,0.34737796
6141d0464e27a1844a5f00be,1.1456481
6141cf539cbada84a867680f,1.801826
614210ef4e27a1844a5f05b0,1.1452296
6141d6993ac25c70a5c6c90d,0.40585536
6141cf69ee0a3fd43fb47a35,0.42881665
61425b184e27a1844a5f079e,1.4378406
6149f3853ac25c70a5c6ce01,0.5024001
6141cf98baaf234b352901f4,1.1115289
6143017a4e27a1844a5f09a8,1.1497346
6141d0a29cbada84a867689f,1.801889
614207fb4e27a1844a5f0558,1.1389713
614295a79cbada84a8676d6d,1.8042694
6141dff04e27a1844a5f0302,1.1460978
614299044e27a1844a5f089a,1.1444538
6141d10e9cbada84a86768bb,1.8018026
6144333531cf3ef3d4a9f7e0,0.4074562
6142094f9cbada84a8676c39,1.800597
6141cf239cbada84a86767dd,1.8032191
6141eb613ac25c70a5c6c9d3,0.38349465
614227adbaaf234b3529063e,1.1072265
61422662baaf234b35290636,1.1074345
6141d53131cf3ef3d4a9ef0a,0.37284043
614239df9cbada84a8676cdd,1.7958473
6141d8b5baaf234b3529037c,1.1144061
6141d3659cbada84a8676933,1.7995267
6141db573ac25c70a5c6c949,0.39138192
6141e33531cf3ef3d4a9f074,0.38939312
6141f9c39cbada84a8676bbd,1.8044089
614211d431cf3ef3d4a9f2bc,0.3611087
6142276131cf3ef3d4a9f36a,0.35093722
6141cf299cbada84a86767e5,1.8016754
6141dd55ee0a3fd43fb47c69,0.3488023
6141d441ee0a3fd43fb47b65,0.39134285
61422f87baaf234b35290656,0.6502153
6141e21d4e27a1844a5f0330,1.1442791
6141f5913ac25c70a5c6ca1b,0.39381734
61422e304e27a1844a5f0694,1.1468049
6141d07bee0a3fd43fb47aa5,0.35134724
6141cf39ee0a3fd43fb47a0f,0.35284305
6141e57aee0a3fd43fb47ce9,0.4275895
6141d120baaf234b35290272,1.1106371
6141e8cc4e27a1844a5f03b8,1.1417195
614205d931cf3ef3d4a9f23a,0.36032662
6141db7fee0a3fd43fb47c37,0.3510094
614434883ac25c70a5c6cd69,0.38719803
6141eba8ee0a3fd43fb47d49,0.41949323
61425606ee0a3fd43fb47f37,0.34983876
6141f093baaf234b352904f4,1.1133527
61420843ee0a3fd43fb47e3f,0.43663117
6141d8fbbaaf234b35290382,1.1093735
6141f2639cbada84a8676b77,1.8003334
614260763ac25c70a5c6cba3,0.40617162
6144403c4e27a1844a5f0ab4,1.1472231
6141d3384e27a1844a5f0170,1.1401497
6142f1ef31cf3ef3d4a9f692,0.4089042
6141d16c31cf3ef3d4a9ee52,0.40152413
6141d072baaf234b35290244,0.94591016
6142a1e94e27a1844a5f08bc,1.1483471
6141d89aee0a3fd43fb47bed,0.347578
6141eba4baaf234b352904b8,1.1028041
61457b3131cf3ef3d4a9f82a,0.4000964
6141cf3331cf3ef3d4a9ed6e,0.42514393
6141ddba3ac25c70a5c6c961,0.32274958
614227d7ee0a3fd43fb47ec9,0.3506908
6141f547ee0a3fd43fb47db1,0.4043437
61428491baaf234b352906f6,0.9700947
6141cf1db842c2e72e2f2d5a,1.8067466
6142d2644e27a1844a5f0942,1.1415188
6141da75baaf234b352903aa,1.110238
6141d87c9cbada84a86769df,1.8003246
614220073ac25c70a5c6cad5,0.2394118
6142040bbaaf234b3529058c,1.0779413
6141d1239cbada84a86768c1,1.798193
6141fdf7baaf234b3529055e,0.96007246
6141ddf59cbada84a8676a5f,1.8018198
6141cf3bbaaf234b352901bc,1.0417305
6142910f4e27a1844a5f087a,1.139575
6142243b31cf3ef3d4a9f350,0.38382295
6141d4533ac25c70a5c6c8e9,0.3622968
614238fb3ac25c70a5c6cb35,0.38186225
6141ded231cf3ef3d4a9f018,0.35916474
6141da9931cf3ef3d4a9efb0,0.40953973
6141ff34ee0a3fd43fb47e11,0.42951205
61430d7e4e27a1844a5f09bc,1.1763589
6141d7e04e27a1844a5f021c,1.1440356
61438ab13ac25c70a5c6cd0f,0.3343574
6141db8e9cbada84a8676a2b,1.8023411
6144545e31cf3ef3d4a9f7ec,0.40463826
6141d3d99cbada84a8676945,1.8037521
614254429cbada84a8676d1b,1.8035198
6141e0f0ee0a3fd43fb47ca3,0.34837532
61427a8931cf3ef3d4a9f52a,0.3887876
614234a1ee0a3fd43fb47eef,0.34861466
6141d02931cf3ef3d4a9edf4,0.24719751
6142029e9cbada84a8676c05,1.8030505
6142353abaaf234b3529066c,1.1061187
6142b6ce4e27a1844a5f08fa,1.1451116
614213afbaaf234b352905da,1.1150533
6141d0074e27a1844a5f00a4,1.1409819
6141cf2fee0a3fd43fb47a05,0.34221974
6141d130baaf234b35290276,0.94394916
6141da759cbada84a8676a11,1.8013031
61438ee84e27a1844a5f0a56,1.1369832
61426bef9cbada84a8676d45,1.8001026
614219c3ee0a3fd43fb47e91,0.34717292
6141eb1b31cf3ef3d4a9f0f2,0.4094328
6141d6d43ac25c70a5c6c911,0.40436846
6142a5964e27a1844a5f08ca,1.1449478
6141d01bee0a3fd43fb47a83,0.34984338
6143219831cf3ef3d4a9f6e6,0.35502842
6141d28e31cf3ef3d4a9ee94,0.35052505
6141d2f5ee0a3fd43fb47b31,0.3509793
614346653ac25c70a5c6ccd5,0.40010682
6141cf58baaf234b352901d2,1.1046981
6143ad094e27a1844a5f0a6c,1.1441833
614206099cbada84a8676c23,1.8008978
6141f92fbaaf234b3529053a,1.110353
6142174d9cbada84a8676c7b,1.8026446
6141cf273ac25c70a5c6c849,0.3941535
61428e9c31cf3ef3d4a9f578,0.3448954
6141d511ee0a3fd43fb47b83,0.41627592
614245f04e27a1844a5f0720,1.1384631
6141cf1bbaaf234b35290194,1.094743
614243834e27a1844a5f0716,1.1469092
6141e2e14e27a1844a5f0342,1.1439729
6141cf1b4e27a1844a5f0004,1.136247
6141cfaebaaf234b352901fe,1.0398813
6142b31fbaaf234b35290720,0.9997947
614220c93ac25c70a5c6cad9,0.41132352
6142c9ff4e27a1844a5f092c,1.1379048
6141f9744e27a1844a5f04b6,1.1443086
6141f18ebaaf234b352904fc,0.9996596
6142406c4e27a1844a5f0706,1.1446711
6141dbf231cf3ef3d4a9efd6,0.41286764
6143fdd731cf3ef3d4a9f7c4,0.39284948
61431c6231cf3ef3d4a9f6dc,0.3780603
6141d0a3ee0a3fd43fb47ab1,0.34623414
61426b004e27a1844a5f07d8,1.1432756
6142003731cf3ef3d4a9f200,0.42743257
6142254cbaaf234b35290630,0.9687227
61426d873ac25c70a5c6cbc1,0.4051323
6141cf14ee0a3fd43fb479d7,0.3808516
6141cf1531cf3ef3d4a9ed40,0.3543311
6141f21d3ac25c70a5c6ca03,0.38488176
614257ef9cbada84a8676d23,1.801406
6142272b4e27a1844a5f0660,1.1438001
614430b44e27a1844a5f0ab0,1.1445371
614217094e27a1844a5f05ea,1.1445391
6141ffb13ac25c70a5c6ca55,0.3976962
6141e4854e27a1844a5f0362,1.1402228
6141d5ca4e27a1844a5f01d8,1.1431594
6143a5ec31cf3ef3d4a9f780,0.34800956
6141d2369cbada84a86768fd,1.7916542
6144be423ac25c70a5c6cd99,0.3976272
6141d48ebaaf234b35290306,1.108951
6141d205ee0a3fd43fb47b03,0.27678025
61422d7dbaaf234b35290650,1.1040018
61440c683ac25c70a5c6cd55,0.36904493
6142a3724e27a1844a5f08c0,1.1431445
614321863ac25c70a5c6ccab,0.41306433
6143e0364e27a1844a5f0a84,1.146255
6141f85a3ac25c70a5c6ca29,0.27401617
6141cf15b842c2e72e2f2d50,1.805313
6141d2c831cf3ef3d4a9eea0,0.39778456
6141e348ee0a3fd43fb47ccb,0.43233344
614266539cbada84a8676d41,1.8045915
6142db32ee0a3fd43fb47f89,0.34769484
6141da4f3ac25c70a5c6c93f,0.390785
61423a8c4e27a1844a5f06e0,1.1440524
6141d2049cbada84a86768f3,1.8022145
6142d257baaf234b3529072c,1.1071769
614239c031cf3ef3d4a9f3ea,0.36569425
6141fb159cbada84a8676bc5,1.8013418
6141cf3731cf3ef3d4a9ed72,0.40749833
6142e15431cf3ef3d4a9f666,0.35316968
6141d6ef9cbada84a86769b3,1.7994784
6141d25eee0a3fd43fb47b17,0.35307783
6141d4a03ac25c70a5c6c8ed,0.2855883
6141cf469cbada84a8676805,1.7996027
6142d1b74e27a1844a5f093e,1.1408557
61423e7431cf3ef3d4a9f404,0.29450497
6142cb3131cf3ef3d4a9f62c,0.4066361
61422d904e27a1844a5f0692,1.1430677
61420a4031cf3ef3d4a9f270,0.38804862
614216e331cf3ef3d4a9f2e2,0.36267194
6143540631cf3ef3d4a9f738,0.30422372
61429dd0baaf234b35290718,1.1090064
6141defeee0a3fd43fb47c87,0.3970025
