_id,band_gap,formula,atomic_numbers_min,atomic_numbers_mean,atomic_numbers_max,num_sites,density,distance_max,distance_mean,distance_min,num_edges,degree_assortativity_coefficient,neighbor_degree_min,neighbor_degree_mean,neighbor_degree_max,graph_clique_number,average_clustering,diameter,radius,global_efficiency,local_efficiency,pagerank_min,pagerank_mean,pagerank_max,adamic_adar_max,adamic_adar_mean,s_metric,min_formula_band_gap,max_formula_band_gap,mean_formula_band_gap
6141cf133ac25c70a5c6c837,0.366,Mo63 S126,16.0,24.666666666666668,42.0,189.0,1.9950225247287592,14.81829839810725,9.203633334054715,2.416933336003759,372.0,-0.9775503658998795,2.6666666666666665,4.936507936507937,6.0,2.0,0.0,11.0,10.0,0.20362932000893916,0.0,0.0031222770006165542,0.005291005291005289,0.008291439450523828,2.8853900817779268,0.04891381934034082,6534.0,0.0938999999999999,0.537,0.37681101928374655
6141cf1369b0784ffcf8f84f,0.3586,Mo63 Se1 S127,16.0,24.670157068062828,42.0,191.0,2.016986861344189,14.81829839810725,9.205343140342146,2.416933336003759,378.0,-0.9933560245064674,2.6666666666666665,5.0,6.0,2.0,0.0,11.0,10.0,0.20360265847867606,0.0,0.003086580674057821,0.005235602094240836,0.008123386636999748,2.8853900817779268,0.048923187329413226,6732.0,0.2749,0.3591,0.3438428571428571
6141cf13b842c2e72e2f2d4c,1.8101,Mo64 Se2 S126,16.0,24.854166666666668,42.0,192.0,2.045244245000708,14.81829839810725,9.204493652765017,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.04931584583967819,6912.0,1.8068,1.8106,1.8086125
6141cf13cc0e69a0cf28ab3b,1.1465,Mo64 Se1 S126,16.0,24.80628272251309,42.0,191.0,2.0296234026755164,14.81829839810725,9.203690445211471,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434555,6.0,2.0,0.0,11.0,11.0,0.20447848560002446,0.0,0.004033035247933726,0.005235602094240836,0.007711544185025864,1.8204784532536746,0.04931954608624209,6813.0,1.1379,1.1494,1.1457944444444446
6141cf13cc0e69a0cf28ab3d,1.1432,Mo64 Se1 S126,16.0,24.80628272251309,42.0,191.0,2.0296234026755164,14.81829839810725,9.203690445139728,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434555,6.0,2.0,0.0,11.0,11.0,0.2044784856000243,0.0,0.004033035247933726,0.005235602094240836,0.007711544185025864,1.8204784532536746,0.049319546086242096,6813.0,1.1379,1.1494,1.1457944444444446
6141cf1502d926221cabc54b,0.2827999999999999,Mo63 S127,16.0,24.621052631578948,42.0,190.0,2.0013660190189984,14.81829839810725,9.204252219867875,2.416933336003759,375.0,-0.980606948081815,2.6,4.96421052631579,6.0,2.0,0.0,11.0,10.0,0.20362922096006575,0.0,0.003106236454013171,0.005263157894736839,0.008237205223245652,2.8853900817779268,0.0489199443369617,6637.0,0.2827999999999999,0.4206,0.36763749999999995
6141cf1531cf3ef3d4a9ed3e,0.4137,Mo63 Se1 S126,16.0,24.71578947368421,42.0,190.0,2.01064336705395,14.81829839810725,9.20465722357703,2.416933336003759,375.0,-0.9853003294753762,2.6666666666666665,4.968421052631578,6.0,2.0,0.0,11.0,10.0,0.2036093299627313,0.0,0.00310333695294168,0.005263157894736839,0.008175319250241442,2.8853900817779268,0.048919944336961695,6633.0,0.1244,0.4337999999999999,0.37523746438746436
6141cf15c819ca30b196b473,1.8001,Mo63 W1 S128,16.0,24.833333333333332,74.0,192.0,2.044079012461506,14.81829839810725,9.204493652765017,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.049315845839678185,6912.0,1.8001,1.8001,1.8001
6141cf15ee0a3fd43fb479db,0.3551,Mo63 Se2 S126,16.0,24.76439790575916,42.0,191.0,2.0262642093791414,14.81829839810725,9.205343140250795,2.416933336003759,378.0,-0.9933560245064674,2.6666666666666665,5.0,6.0,2.0,0.0,11.0,10.0,0.2036026584786757,0.0,0.0030865806740578215,0.005235602094240836,0.008123386636999748,2.8853900817779268,0.04892318732941323,6732.0,0.2535,0.4375,0.36620928381962864
6141cf1651c1cbd9654b8876,0.9607,Mo64 S126,16.0,24.757894736842104,42.0,190.0,2.014002560350325,14.81829839810725,9.202713836724275,2.416933336003759,378.0,-0.9831571611104665,3.0,4.936842105263158,6.0,2.0,0.0,11.0,11.0,0.20450039239514653,0.0,0.004055168217885793,0.005263157894736839,0.007824428169800019,1.8204784532536746,0.04932051936269593,6714.0,0.6530999999999999,1.111,1.0393166666666667
6141cf16a05be5973bd77a67,1.1384,Mo63 W1 S127,16.0,24.87958115183246,74.0,191.0,2.037735518171267,14.81829839810725,9.203690445151894,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434555,6.0,2.0,0.0,11.0,11.0,0.20447848560002424,0.0,0.004033035247933726,0.005235602094240836,0.007711544185025864,1.8204784532536746,0.049319546086242096,6813.0,1.1384,1.1765,1.1493375000000001
6141cf16a05be5973bd77a69,1.1497,Mo63 W1 S127,16.0,24.87958115183246,74.0,191.0,2.037735518171267,14.81829839810725,9.203690445224295,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434555,6.0,2.0,0.0,11.0,11.0,0.2044784856000245,0.0,0.004033035247933726,0.005235602094240836,0.007711544185025864,1.8204784532536746,0.04931954608624209,6813.0,1.1384,1.1765,1.1493375000000001
6141cf16b842c2e72e2f2d52,1.8098,Mo64 Se2 S126,16.0,24.854166666666668,42.0,192.0,2.045244245000708,14.81829839810725,9.204493652765015,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.04931584583967819,6912.0,1.8068,1.8106,1.8086125
6141cf16baaf234b35290186,1.1041,Mo63 W1 S126,16.0,24.926315789473684,74.0,190.0,2.031392023881028,14.81829839810725,9.20299761604474,2.416933336003759,378.0,-0.9831571611104665,3.0,4.936842105263158,6.0,2.0,0.0,11.0,11.0,0.2044934305460794,0.0,0.004055166591169985,0.00526315789473684,0.0077607449706358226,1.8204784532536746,0.04932051936269592,6714.0,0.6457999999999999,1.1271,1.0590126315789474
6141cf16ee0a3fd43fb479dd,0.3503,Mo63 Se2 S126,16.0,24.76439790575916,42.0,191.0,2.0262642093791414,14.81829839810725,9.205343140245864,2.416933336003759,378.0,-0.9933560245064674,2.6666666666666665,5.0,6.0,2.0,0.0,11.0,10.0,0.20360265847867634,0.0,0.0030865806740578215,0.005235602094240836,0.008123386636999748,2.8853900817779268,0.048923187329413226,6732.0,0.2535,0.4375,0.36620928381962864
6141cf1702d926221cabc54f,0.3577,Mo63 S127,16.0,24.621052631578948,42.0,190.0,2.0013660190189984,14.81829839810725,9.204705229866123,2.416933336003759,375.0,-0.9853003294753762,2.6666666666666665,4.968421052631579,6.0,2.0,0.0,11.0,10.0,0.2036075618740791,0.0,0.0031031429615504783,0.005263157894736839,0.008170708138232579,2.8853900817779268,0.0489199443369617,6633.0,0.2827999999999999,0.4206,0.36763749999999995
6141cf171d648932fbc3428f,1.8026,Mo63 W1 Se1 S127,16.0,24.927083333333332,74.0,192.0,2.0533563604964584,14.81829839810725,9.204493652765017,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.04931584583967819,6912.0,1.8024,1.8029,1.80258
6141cf1731cf3ef3d4a9ed44,0.3524,Mo63 Se1 S126,16.0,24.71578947368421,42.0,190.0,2.01064336705395,14.81829839810725,9.204548019860548,2.416933336003759,375.0,-0.9853003294753762,2.6666666666666665,4.968421052631578,6.0,2.0,0.0,11.0,10.0,0.2036121147023586,0.0,0.0031031309638816173,0.005263157894736839,0.008182747168517978,2.8853900817779268,0.048919944336961695,6633.0,0.1244,0.4337999999999999,0.37523746438746436
6141cf173ac25c70a5c6c83d,0.2694,Mo63 S126,16.0,24.666666666666668,42.0,189.0,1.9950225247287592,14.81829839810725,9.203329233620234,2.416933336003759,372.0,-0.9727300115649621,2.6,4.932275132275132,6.0,2.0,0.0,11.0,10.0,0.20364386089227438,0.0,0.0031249274292526976,0.005291005291005289,0.0083323876448635,2.8853900817779268,0.04891381934034082,6538.0,0.0938999999999999,0.537,0.37681101928374655
6141cf17b842c2e72e2f2d54,1.8082,Mo64 Se2 S126,16.0,24.854166666666668,42.0,192.0,2.045244245000708,14.81829839810725,9.204493652765015,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.04931584583967819,6912.0,1.8068,1.8106,1.8086125
6141cf17baaf234b35290188,1.1084,Mo63 W1 S126,16.0,24.926315789473684,74.0,190.0,2.031392023881028,14.81829839810725,9.203067334403036,2.416933336003759,378.0,-0.9831571611104665,3.0,4.936842105263158,6.0,2.0,0.0,11.0,11.0,0.2044934305460794,0.0,0.004055366153099715,0.005263157894736841,0.007755689592411446,1.8204784532536746,0.04932051936269592,6714.0,0.6457999999999999,1.1271,1.0590126315789474
6141cf17cc0e69a0cf28ab45,1.1447,Mo64 Se1 S126,16.0,24.80628272251309,42.0,191.0,2.0296234026755164,14.81829839810725,9.203690445187014,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434555,6.0,2.0,0.0,11.0,11.0,0.20447848560002418,0.0,0.004033035247933726,0.005235602094240836,0.007711544185025864,1.8204784532536746,0.04931954608624209,6813.0,1.1379,1.1494,1.1457944444444446
6141cf1802d926221cabc551,0.4206,Mo63 S127,16.0,24.621052631578948,42.0,190.0,2.0013660190189984,14.81829839810725,9.204483655229364,2.416933336003759,375.0,-0.9853003294753762,2.6666666666666665,4.968421052631579,6.0,2.0,0.0,11.0,10.0,0.20361892184366812,0.0,0.0031034775912119257,0.00526315789473684,0.008216286576687187,2.8853900817779268,0.048919944336961695,6633.0,0.2827999999999999,0.4206,0.36763749999999995
6141cf1869b0784ffcf8f85b,0.2749,Mo63 Se1 S127,16.0,24.670157068062828,42.0,191.0,2.016986861344189,14.81829839810725,9.20534314021759,2.416933336003759,378.0,-0.9933560245064674,2.6666666666666665,5.0,6.0,2.0,0.0,11.0,10.0,0.20360265847867567,0.0,0.0030865806740578215,0.005235602094240836,0.008123386636999748,2.8853900817779268,0.04892318732941324,6732.0,0.2749,0.3591,0.3438428571428571
6141cf189cbada84a86767c3,1.8073,Mo63 W1 Se2 S126,16.0,25.020833333333332,74.0,192.0,2.062633708531411,14.81829839810725,9.204493652765015,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.04931584583967819,6912.0,1.8056,1.8104,1.8084216666666666
6141cf18b842c2e72e2f2d56,1.8089,Mo64 Se2 S126,16.0,24.854166666666668,42.0,192.0,2.045244245000708,14.81829839810725,9.204493652765017,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.04931584583967819,6912.0,1.8068,1.8106,1.8086125
6141cf18baaf234b3529018c,1.1046,Mo63 W1 S126,16.0,24.926315789473684,74.0,190.0,2.031392023881028,14.81829839810725,9.20299761601527,2.416933336003759,378.0,-0.9831571611104665,3.0,4.936842105263158,6.0,2.0,0.0,11.0,11.0,0.2044934305460794,0.0,0.004055166591169985,0.005263157894736839,0.007760744970635821,1.8204784532536746,0.04932051936269592,6714.0,0.6457999999999999,1.1271,1.0590126315789474
6141cf18ee0a3fd43fb479e1,0.3808,Mo63 Se2 S126,16.0,24.76439790575916,42.0,191.0,2.0262642093791414,14.81829839810725,9.205343140235431,2.416933336003759,378.0,-0.9933560245064674,2.6666666666666665,5.0,6.0,2.0,0.0,11.0,10.0,0.20360265847867576,0.0,0.0030865806740578215,0.005235602094240836,0.008123386636999748,2.8853900817779268,0.048923187329413226,6732.0,0.2535,0.4375,0.36620928381962864
6141cf191d648932fbc34295,1.8025,Mo63 W1 Se1 S127,16.0,24.927083333333332,74.0,192.0,2.0533563604964584,14.81829839810725,9.204493652765017,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.04931584583967819,6912.0,1.8024,1.8029,1.80258
6141cf193ac25c70a5c6c83f,0.2991,Mo63 S126,16.0,24.666666666666668,42.0,189.0,1.9950225247287592,14.81829839810725,9.203835157691541,2.416933336003759,373.0,-0.9785729680347698,2.6666666666666665,4.9449735449735455,6.0,2.0,0.0,11.0,10.0,0.20380135159350032,0.0,0.003121696722049633,0.005291005291005288,0.008224626449855523,2.8853900817779268,0.04911477642140818,6581.0,0.0938999999999999,0.537,0.37681101928374655
6141cf194e27a1844a5efffe,1.1452,Mo63 W1 Se1 S126,16.0,24.973821989528794,74.0,191.0,2.0470128662062193,14.81829839810725,9.203690445187016,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434555,6.0,2.0,0.0,11.0,11.0,0.20447848560002463,0.0,0.004033035247933726,0.005235602094240835,0.007711544185025864,1.8204784532536746,0.049319546086242096,6813.0,1.1212,1.1958,1.1463284916201117
6141cf1969b0784ffcf8f85d,0.3482,Mo63 Se1 S127,16.0,24.670157068062828,42.0,191.0,2.016986861344189,14.81829839810725,9.205343140250797,2.416933336003759,378.0,-0.9933560245064674,2.6666666666666665,5.0,6.0,2.0,0.0,11.0,10.0,0.20360265847867592,0.0,0.0030865806740578215,0.005235602094240836,0.008123386636999748,2.8853900817779268,0.04892318732941323,6732.0,0.2749,0.3591,0.3438428571428571
6141cf1969b0784ffcf8f85f,0.3579,Mo63 Se1 S127,16.0,24.670157068062828,42.0,191.0,2.016986861344189,14.81829839810725,9.205343140276902,2.416933336003759,378.0,-0.9933560245064674,2.6666666666666665,5.0,6.0,2.0,0.0,11.0,10.0,0.2036026584786757,0.0,0.0030865806740578215,0.005235602094240836,0.008123386636999748,2.8853900817779268,0.048923187329413226,6732.0,0.2749,0.3591,0.3438428571428571
6141cf199cbada84a86767c7,1.8095,Mo63 W1 Se2 S126,16.0,25.020833333333332,74.0,192.0,2.062633708531411,14.81829839810725,9.204493652765017,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.049315845839678185,6912.0,1.8056,1.8104,1.8084216666666666
6141cf19a05be5973bd77a71,1.1456,Mo63 W1 S127,16.0,24.87958115183246,74.0,191.0,2.037735518171267,14.81829839810725,9.203690445136829,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434555,6.0,2.0,0.0,11.0,11.0,0.20447848560002457,0.0,0.004033035247933726,0.005235602094240835,0.007711544185025864,1.8204784532536746,0.0493195460862421,6813.0,1.1384,1.1765,1.1493375000000001
6141cf19baaf234b3529018e,1.0009,Mo63 W1 S126,16.0,24.926315789473684,74.0,190.0,2.031392023881028,14.81829839810725,9.202666477048018,2.416933336003759,378.0,-0.9831571611104665,3.0,4.936842105263158,6.0,2.0,0.0,11.0,11.0,0.20450039239514647,0.0,0.004055082910099435,0.005263157894736839,0.0077992744253634425,1.8204784532536746,0.04932051936269592,6714.0,0.6457999999999999,1.1271,1.0590126315789474
6141cf19cc0e69a0cf28ab49,1.1485,Mo64 Se1 S126,16.0,24.80628272251309,42.0,191.0,2.0296234026755164,14.81829839810725,9.203690445228665,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434555,6.0,2.0,0.0,11.0,11.0,0.20447848560002424,0.0,0.004033035247933726,0.005235602094240835,0.007711544185025864,1.8204784532536746,0.049319546086242096,6813.0,1.1379,1.1494,1.1457944444444446
6141cf1a1d648932fbc34297,1.8029,Mo63 W1 Se1 S127,16.0,24.927083333333332,74.0,192.0,2.0533563604964584,14.81829839810725,9.204493652765017,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.04931584583967819,6912.0,1.8024,1.8029,1.80258
6141cf1a31cf3ef3d4a9ed4a,0.3560999999999999,Mo63 Se1 S126,16.0,24.71578947368421,42.0,190.0,2.01064336705395,14.81829839810725,9.204705229847777,2.416933336003759,375.0,-0.9853003294753762,2.6666666666666665,4.968421052631578,6.0,2.0,0.0,11.0,10.0,0.20360756187407983,0.0,0.0031031429615504783,0.005263157894736839,0.008170708138232579,2.8853900817779268,0.0489199443369617,6633.0,0.1244,0.4337999999999999,0.37523746438746436
6141cf1aee0a3fd43fb479e7,0.3574,Mo63 Se2 S126,16.0,24.76439790575916,42.0,191.0,2.0262642093791414,14.81829839810725,9.205343140302594,2.416933336003759,378.0,-0.9933560245064674,2.6666666666666665,5.0,6.0,2.0,0.0,11.0,10.0,0.20360265847867628,0.0,0.0030865806740578215,0.005235602094240837,0.008123386636999748,2.8853900817779268,0.048923187329413226,6732.0,0.2535,0.4375,0.36620928381962864
6141cf1b02d926221cabc553,0.3929,Mo63 S127,16.0,24.621052631578948,42.0,190.0,2.0013660190189984,14.81829839810725,9.204577369032847,2.416933336003759,375.0,-0.9853003294753762,2.6666666666666665,4.968421052631579,6.0,2.0,0.0,11.0,10.0,0.20361211470235796,0.0,0.0031031737343998043,0.005263157894736839,0.008182831895885355,2.8853900817779268,0.048919944336961695,6633.0,0.2827999999999999,0.4206,0.36763749999999995
6141cf1b3ac25c70a5c6c841,0.3994999999999999,Mo63 S126,16.0,24.666666666666668,42.0,189.0,1.9950225247287592,14.81829839810725,9.20365786464944,2.416933336003759,372.0,-0.9751401887324205,2.6,4.934391534391534,6.0,2.0,0.0,11.0,10.0,0.20364432995302698,0.0,0.0031252753861610535,0.005291005291005289,0.008315791358985705,2.8853900817779268,0.04891381934034082,6536.0,0.0938999999999999,0.537,0.37681101928374655
6141cf1b9cbada84a86767cd,1.8059,Mo63 W1 Se2 S126,16.0,25.020833333333332,74.0,192.0,2.062633708531411,14.81829839810725,9.204493652765017,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.049315845839678185,6912.0,1.8056,1.8104,1.8084216666666666
6141cf1ba05be5973bd77a73,1.1453,Mo63 W1 S127,16.0,24.87958115183246,74.0,191.0,2.037735518171267,14.81829839810725,9.20369044524115,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434554,6.0,2.0,0.0,11.0,11.0,0.20447848560002418,0.0,0.004033035247933726,0.005235602094240836,0.007711544185025864,1.8204784532536746,0.049319546086242096,6813.0,1.1384,1.1765,1.1493375000000001
6141cf1bcc0e69a0cf28ab4b,1.1459,Mo64 Se1 S126,16.0,24.80628272251309,42.0,191.0,2.0296234026755164,14.81829839810725,9.203690445126865,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434554,6.0,2.0,0.0,11.0,11.0,0.20447848560002418,0.0,0.004033035247933726,0.005235602094240836,0.007711544185025864,1.8204784532536746,0.049319546086242096,6813.0,1.1379,1.1494,1.1457944444444446
6141cf1bee0a3fd43fb479e9,0.3446,Mo63 Se2 S126,16.0,24.76439790575916,42.0,191.0,2.0262642093791414,14.81829839810725,9.205343140309454,2.416933336003759,378.0,-0.9933560245064674,2.6666666666666665,5.0,6.0,2.0,0.0,11.0,10.0,0.2036026584786756,0.0,0.0030865806740578215,0.005235602094240836,0.008123386636999748,2.8853900817779268,0.048923187329413226,6732.0,0.2535,0.4375,0.36620928381962864
6141cf1c31cf3ef3d4a9ed4e,0.4186999999999999,Mo63 Se1 S126,16.0,24.71578947368421,42.0,190.0,2.01064336705395,14.81829839810725,9.204483655204283,2.416933336003759,375.0,-0.9853003294753762,2.6666666666666665,4.968421052631579,6.0,2.0,0.0,11.0,10.0,0.20361892184366853,0.0,0.0031034775912119257,0.005263157894736839,0.008216286576687187,2.8853900817779268,0.0489199443369617,6633.0,0.1244,0.4337999999999999,0.37523746438746436
6141cf1c4e27a1844a5f0006,1.1483,Mo63 W1 Se1 S126,16.0,24.973821989528794,74.0,191.0,2.0470128662062193,14.81829839810725,9.203690445132796,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434554,6.0,2.0,0.0,11.0,11.0,0.2044784856000242,0.0,0.004033035247933726,0.005235602094240836,0.007711544185025864,1.8204784532536746,0.049319546086242096,6813.0,1.1212,1.1958,1.1463284916201117
6141cf1c9cbada84a86767cf,1.8095,Mo63 W1 Se2 S126,16.0,25.020833333333332,74.0,192.0,2.062633708531411,14.81829839810725,9.204493652765015,2.416933336003759,384.0,-1.0,3.0,5.0,6.0,2.0,0.0,11.0,11.0,0.2044595166323097,0.0,0.004011523522002345,0.005208333333333331,0.007601952955995299,1.8204784532536746,0.0493158458396782,6912.0,1.8056,1.8104,1.8084216666666666
6141cf1ca05be5973bd77a75,1.1467,Mo63 W1 S127,16.0,24.87958115183246,74.0,191.0,2.037735518171267,14.81829839810725,9.203690445028473,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434555,6.0,2.0,0.0,11.0,11.0,0.20447848560002455,0.0,0.004033035247933726,0.005235602094240835,0.007711544185025864,1.8204784532536746,0.0493195460862421,6813.0,1.1384,1.1765,1.1493375000000001
6141cf1cee0a3fd43fb479eb,0.4153999999999999,Mo63 Se2 S126,16.0,24.76439790575916,42.0,191.0,2.0262642093791414,14.81829839810725,9.205343140364713,2.416933336003759,378.0,-0.9933560245064674,2.6666666666666665,5.0,6.0,2.0,0.0,11.0,10.0,0.20360265847867579,0.0,0.0030865806740578215,0.005235602094240836,0.008123386636999748,2.8853900817779268,0.048923187329413226,6732.0,0.2535,0.4375,0.36620928381962864
6141cf1d31cf3ef3d4a9ed50,0.352,Mo63 Se1 S126,16.0,24.71578947368421,42.0,190.0,2.01064336705395,14.81829839810725,9.204548020042687,2.416933336003759,375.0,-0.9853003294753762,2.6666666666666665,4.968421052631579,6.0,2.0,0.0,11.0,10.0,0.2036121147023579,0.0,0.0031031309638816173,0.005263157894736841,0.008182747168517978,2.8853900817779268,0.0489199443369617,6633.0,0.1244,0.4337999999999999,0.37523746438746436
6141cf1d4e27a1844a5f0008,1.1456,Mo63 W1 Se1 S126,16.0,24.973821989528794,74.0,191.0,2.0470128662062193,14.81829839810725,9.203690445021449,2.416933336003759,381.0,-0.9914443602906119,3.0,4.968586387434555,6.0,2.0,0.0,11.0,11.0,0.2044784856000244,0.0,0.004033035247933726,0.005235602094240836,0.007711544185025864,1.8204784532536746,0.049319546086242096,6813.0,1.1212,1.1958,1.1463284916201117
