6141cf5f31cf3ef3d4a9ed92.vasp,0.4296
6141cf609cbada84a8676819.vasp,1.8079
6141cf60ee0a3fd43fb47a2f.vasp,0.2663
6141cf629cbada84a867681b.vasp,1.8062
6141cf64baaf234b352901da.vasp,1.0907
6141cf6431cf3ef3d4a9ed96.vasp,0.41
6141cf659cbada84a867681d.vasp,1.8083
6141cf66ee0a3fd43fb47a33.vasp,0.3526999999999999
6141cf67baaf234b352901dc.vasp,1.1108
6141cf6731cf3ef3d4a9ed98.vasp,0.302
6141cf684e27a1844a5f0054.vasp,1.1458
6141cf6b4e27a1844a5f0056.vasp,1.1477
6141cf6c31cf3ef3d4a9ed9a.vasp,0.3011
6141cf6cee0a3fd43fb47a37.vasp,0.3574
6141cf6d51c1cbd9654b8882.vasp,0.6530999999999999
6141cf6e9cbada84a8676823.vasp,1.8079
6141cf6ebaaf234b352901e0.vasp,1.0846
6141cf6f31cf3ef3d4a9ed9c.vasp,0.3562
6141cf6fcc0e69a0cf28ab63.vasp,1.1452
6141cf719cbada84a8676825.vasp,1.8083
6141cf714e27a1844a5f005a.vasp,1.1464
6141cf7231cf3ef3d4a9ed9e.vasp,0.4269999999999999
6141cf72cc0e69a0cf28ab65.vasp,1.1379
6141cf73ee0a3fd43fb47a39.vasp,0.3574
6141cf749cbada84a8676827.vasp,1.809
6141cf744e27a1844a5f005c.vasp,1.1802
6141cf763ac25c70a5c6c863.vasp,0.4024999999999999
6141cf769cbada84a8676829.vasp,1.8087
6141cf774e27a1844a5f005e.vasp,1.1817
6141cf7831cf3ef3d4a9eda2.vasp,0.302
6141cf79baaf234b352901e6.vasp,1.0911
6141cf799cbada84a867682b.vasp,1.8087
6141cf7a4e27a1844a5f0060.vasp,1.145
6141cf7dee0a3fd43fb47a3f.vasp,0.2765999999999999
6141cf7e3ac25c70a5c6c865.vasp,0.4208999999999999
6141cf7e31cf3ef3d4a9eda6.vasp,0.3919
6141cf814e27a1844a5f0064.vasp,1.145
6141cf8131cf3ef3d4a9eda8.vasp,0.4289
6141cf83baaf234b352901ea.vasp,1.0847
6141cf849cbada84a8676831.vasp,1.809
6141cf8531cf3ef3d4a9edaa.vasp,0.3967
6141cf863ac25c70a5c6c867.vasp,0.4053
6141cf87baaf234b352901ec.vasp,1.101
6141cf8831cf3ef3d4a9edac.vasp,0.4259
6141cf8aee0a3fd43fb47a47.vasp,0.3587
6141cf8bbaaf234b352901ee.vasp,1.0015
6141cf8eee0a3fd43fb47a49.vasp,0.3599
6141cf8e31cf3ef3d4a9edb0.vasp,0.419
6141cf90cc0e69a0cf28ab6b.vasp,1.1456
6141cf91ee0a3fd43fb47a4b.vasp,0.3555999999999999
6141cf94baaf234b352901f2.vasp,1.0878
6141cf944e27a1844a5f006e.vasp,1.1425
6141cf95ee0a3fd43fb47a4d.vasp,0.4293
6141cf984e27a1844a5f0070.vasp,1.1438
6141cf9cee0a3fd43fb47a51.vasp,0.4274
6141cf9d31cf3ef3d4a9edb8.vasp,0.4158
6141cfa04e27a1844a5f0074.vasp,1.1467
6141cfa0baaf234b352901f8.vasp,1.084
6141cfa0ee0a3fd43fb47a53.vasp,0.431
6141cfa09cbada84a8676841.vasp,1.8083
6141cfa4ee0a3fd43fb47a55.vasp,0.357
6141cfa84e27a1844a5f0078.vasp,1.1456
6141cfa89cbada84a8676845.vasp,1.8089
6141cfa831cf3ef3d4a9edbe.vasp,0.4000999999999999
6141cfa9baaf234b352901fc.vasp,1.1041
6141cfacee0a3fd43fb47a59.vasp,0.3584
6141cfac9cbada84a8676847.vasp,1.8086
6141cfac3ac25c70a5c6c86f.vasp,0.4204
6141cfaf4e27a1844a5f007c.vasp,1.1496
6141cfb09cbada84a8676849.vasp,1.8075
6141cfb131cf3ef3d4a9edc2.vasp,0.3901
6141cfb2baaf234b35290200.vasp,1.1079
6141cfb49cbada84a867684b.vasp,1.8057
6141cfb531cf3ef3d4a9edc4.vasp,0.4047
6141cfb6baaf234b35290202.vasp,1.1083
6141cfb74e27a1844a5f0080.vasp,1.1443
6141cfb89cbada84a867684d.vasp,1.8084
6141cfbd31cf3ef3d4a9edc8.vasp,0.4291
6141cfc0ee0a3fd43fb47a61.vasp,0.3595
6141cfc09cbada84a8676851.vasp,1.8088
6141cfc231cf3ef3d4a9edca.vasp,0.3069
6141cfc99cbada84a8676855.vasp,1.8077
6141cfc93ac25c70a5c6c875.vasp,0.4057
6141cfcdee0a3fd43fb47a67.vasp,0.3588
6141cfcf4e27a1844a5f008c.vasp,1.1454
6141cfd2baaf234b3529020e.vasp,1.1113
6141cfd2ee0a3fd43fb47a69.vasp,0.3564
6141cfd34e27a1844a5f008e.vasp,1.1294
6141cfd43ac25c70a5c6c877.vasp,0.426
6141cfd531cf3ef3d4a9edd2.vasp,0.4254
6141cfd79cbada84a867685b.vasp,1.8072
6141cfd7baaf234b35290210.vasp,1.0016
6141cfd931cf3ef3d4a9edd4.vasp,0.3997
6141cfdbee0a3fd43fb47a6d.vasp,0.3565
6141cfdc9cbada84a867685d.vasp,1.808
6141cfdc4e27a1844a5f0092.vasp,1.1454
6141cfe0baaf234b35290214.vasp,1.1102
6141cfe14e27a1844a5f0094.vasp,1.1457000000000002
6141cfe331cf3ef3d4a9edd8.vasp,0.2763
6141cfe54e27a1844a5f0096.vasp,1.1457000000000002
6141cfe5baaf234b35290216.vasp,1.1099
6141cfe831cf3ef3d4a9edda.vasp,0.352
6141cfea4e27a1844a5f0098.vasp,1.1477
6141cfea3ac25c70a5c6c87b.vasp,0.4058
6141cfeaee0a3fd43fb47a71.vasp,0.3579
6141cfed51c1cbd9654b888a.vasp,1.1091
6141cfef4e27a1844a5f009a.vasp,1.1466
6141cff0baaf234b3529021a.vasp,1.1068
6141cff44e27a1844a5f009c.vasp,1.1446999999999998
6141cff5baaf234b3529021c.vasp,1.1007
6141cff631cf3ef3d4a9ede0.vasp,0.4014
6141cff94e27a1844a5f009e.vasp,1.1396
6141cff99cbada84a8676867.vasp,1.8088
6141cff9ee0a3fd43fb47a77.vasp,0.3548
6141cffabaaf234b3529021e.vasp,1.1242
6141cffb51c1cbd9654b888c.vasp,1.1099
6141cffb31cf3ef3d4a9ede2.vasp,0.2746999999999999
6141cffeee0a3fd43fb47a79.vasp,0.4292999999999999
6141d0029cbada84a867686b.vasp,1.8083
6141d0024e27a1844a5f00a2.vasp,1.1401
6141d00531cf3ef3d4a9ede6.vasp,0.358
6141d007ee0a3fd43fb47a7d.vasp,0.2724999999999999
6141d00951c1cbd9654b888e.vasp,1.039
6141d00a31cf3ef3d4a9ede8.vasp,0.275
6141d00cee0a3fd43fb47a7f.vasp,0.2754
6141d00e9cbada84a867686f.vasp,1.8085
6141d0103ac25c70a5c6c881.vasp,0.4186999999999999
6141d0139cbada84a8676871.vasp,1.8076
6141d01431cf3ef3d4a9edec.vasp,0.4315
6141d0154e27a1844a5f00aa.vasp,1.1472
6141d0189cbada84a8676873.vasp,1.8104
6141d01d3ac25c70a5c6c883.vasp,0.4083
6141d01e31cf3ef3d4a9edf0.vasp,0.3518
6141d023baaf234b3529022c.vasp,1.0842
6141d02431cf3ef3d4a9edf2.vasp,0.4323
6141d025ee0a3fd43fb47a87.vasp,0.3564
6141d0284e27a1844a5f00b2.vasp,1.146
6141d029baaf234b3529022e.vasp,1.1091
6141d02aee0a3fd43fb47a89.vasp,0.3506
6141d02d4e27a1844a5f00b4.vasp,1.1428
6141d03331cf3ef3d4a9edf8.vasp,0.3571
6141d034baaf234b35290230.vasp,1.1117
6141d035ee0a3fd43fb47a8d.vasp,0.3619
6141d03831cf3ef3d4a9edfa.vasp,0.3521000000000001
6141d03c4e27a1844a5f00ba.vasp,1.1452
6141d03e31cf3ef3d4a9edfc.vasp,0.353
6141d0414e27a1844a5f00bc.vasp,1.1404
6141d046baaf234b35290236.vasp,1.1093
6141d0469cbada84a8676883.vasp,1.8101
6141d0463ac25c70a5c6c889.vasp,0.299
6141d04c9cbada84a8676885.vasp,1.8084
6141d04d31cf3ef3d4a9ee00.vasp,0.299
6141d0524e27a1844a5f00c2.vasp,1.1486
6141d052ee0a3fd43fb47a97.vasp,0.4327
6141d05331cf3ef3d4a9ee02.vasp,0.3997
6141d0574e27a1844a5f00c4.vasp,1.1437
6141d05d4e27a1844a5f00c6.vasp,1.144
6141d05fbaaf234b3529023e.vasp,1.095
6141d0634e27a1844a5f00c8.vasp,1.1445
6141d0699cbada84a867688d.vasp,1.8081
6141d069ee0a3fd43fb47a9f.vasp,0.4153
6141d06a31cf3ef3d4a9ee0a.vasp,0.4337999999999999
6141d06cbaaf234b35290242.vasp,1.1103
6141d0719cbada84a867688f.vasp,1.8093
6141d0754e27a1844a5f00ce.vasp,1.1396
6141d07c4e27a1844a5f00d0.vasp,1.15
6141d080baaf234b35290248.vasp,0.6528999999999999
6141d0829cbada84a8676895.vasp,1.809
6141d086baaf234b3529024a.vasp,1.0989
6141d087ee0a3fd43fb47aa9.vasp,0.2765
6141d0884e27a1844a5f00d4.vasp,1.1784
6141d08dbaaf234b3529024c.vasp,1.109
6141d08dee0a3fd43fb47aab.vasp,0.3519
6141d08e31cf3ef3d4a9ee16.vasp,0.2964
6141d08e4e27a1844a5f00d6.vasp,1.149
6141d0909cbada84a8676899.vasp,1.8076
6141d0913ac25c70a5c6c893.vasp,0.3557
6141d09431cf3ef3d4a9ee18.vasp,0.4242
6141d0944e27a1844a5f00d8.vasp,1.1427
6141d099ee0a3fd43fb47aaf.vasp,0.4304
6141d09b4e27a1844a5f00da.vasp,1.1468
6141d09c9cbada84a867689d.vasp,1.8079
6141d0a14e27a1844a5f00dc.vasp,1.1406
6141d0a3baaf234b35290252.vasp,1.0949
6141d0a731cf3ef3d4a9ee1e.vasp,0.3571
6141d0a99cbada84a86768a1.vasp,1.8095
6141d0aabaaf234b35290254.vasp,1.1046
6141d0ad31cf3ef3d4a9ee20.vasp,0.4084
6141d0af3ac25c70a5c6c897.vasp,0.1720999999999999
6141d0b431cf3ef3d4a9ee22.vasp,0.3573
6141d0b54e27a1844a5f00e2.vasp,1.142
6141d0b89cbada84a86768a5.vasp,1.8084
6141d0b9baaf234b35290258.vasp,1.0843
6141d0bcee0a3fd43fb47ab7.vasp,0.4231999999999999
6141d0bd31cf3ef3d4a9ee24.vasp,0.3559
6141d0bf3ac25c70a5c6c899.vasp,0.4231
6141d0c34e27a1844a5f00e6.vasp,1.1422
6141d0c59cbada84a86768a9.vasp,1.8103
6141d0c931cf3ef3d4a9ee28.vasp,0.4039
6141d0cc9cbada84a86768ab.vasp,1.809
6141d0d29cbada84a86768ad.vasp,1.8086
6141d0dabaaf234b35290260.vasp,1.0837
6141d0dd31cf3ef3d4a9ee2e.vasp,0.3696
6141d0de4e27a1844a5f00ee.vasp,1.1787999999999998
6141d0e151c1cbd9654b8894.vasp,1.0017
6141d0e2baaf234b35290262.vasp,0.6532
6141d0e331cf3ef3d4a9ee30.vasp,0.2711
6141d0e54e27a1844a5f00f0.vasp,1.1453
6141d0e63ac25c70a5c6c89d.vasp,0.3515
6141d0e9ee0a3fd43fb47ac3.vasp,0.3586
6141d0e9baaf234b35290264.vasp,1.1074
6141d0eb9cbada84a86768b1.vasp,1.8084
6141d0ee31cf3ef3d4a9ee32.vasp,0.355
6141d0f29cbada84a86768b3.vasp,1.8093
6141d0f44e27a1844a5f00f4.vasp,1.1467999999999998
6141d0f9baaf234b35290268.vasp,1.1184
6141d0f99cbada84a86768b5.vasp,1.8085
6141d0fb4e27a1844a5f00f6.vasp,1.1438
6141d1063ac25c70a5c6c8a1.vasp,0.4174
6141d10eee0a3fd43fb47acb.vasp,0.3598
6141d1104e27a1844a5f00fc.vasp,1.1465
6141d1159cbada84a86768bd.vasp,1.8093
6141d118baaf234b35290270.vasp,1.0808
6141d11931cf3ef3d4a9ee3c.vasp,0.4248999999999999
6141d12031cf3ef3d4a9ee3e.vasp,0.4163
6141d123ee0a3fd43fb47ad1.vasp,0.3931
6141d12731cf3ef3d4a9ee40.vasp,0.3643999999999999
6141d1283ac25c70a5c6c8a5.vasp,0.2742
6141d128baaf234b35290274.vasp,1.0851
6141d12aee0a3fd43fb47ad3.vasp,0.3588
6141d12e31cf3ef3d4a9ee42.vasp,0.3518
6141d1334e27a1844a5f0104.vasp,1.145
6141d13631cf3ef3d4a9ee44.vasp,0.3883
6141d13b4e27a1844a5f0106.vasp,1.1497
6141d1419cbada84a86768c9.vasp,1.8094
6141d1434e27a1844a5f0108.vasp,1.1484
6141d14631cf3ef3d4a9ee48.vasp,0.415
6141d14e3ac25c70a5c6c8a9.vasp,0.3922
6141d14eee0a3fd43fb47adb.vasp,0.436
6141d14ebaaf234b3529027c.vasp,1.1048
6141d1534e27a1844a5f010c.vasp,1.1478
6141d15bbaaf234b3529027e.vasp,1.1055
6141d15d31cf3ef3d4a9ee4e.vasp,0.419
6141d1613ac25c70a5c6c8ab.vasp,0.2831
6141d1634e27a1844a5f0110.vasp,1.1382
6141d164baaf234b35290280.vasp,1.1077
6141d16431cf3ef3d4a9ee50.vasp,0.3864
6141d1659cbada84a86768d1.vasp,1.8092
6141d16aee0a3fd43fb47ae1.vasp,0.4335
6141d16b4e27a1844a5f0112.vasp,1.1424
6141d16d9cbada84a86768d3.vasp,1.8102
6141d172ee0a3fd43fb47ae3.vasp,0.359
6141d1734e27a1844a5f0114.vasp,1.1348
6141d1743ac25c70a5c6c8ad.vasp,0.2604999999999999
6141d17631cf3ef3d4a9ee54.vasp,0.3939999999999999
6141d179baaf234b35290284.vasp,1.1062
6141d179ee0a3fd43fb47ae5.vasp,0.3599
6141d17d9cbada84a86768d7.vasp,1.8093
6141d17e31cf3ef3d4a9ee56.vasp,0.2748999999999999
6141d1859cbada84a86768d9.vasp,1.8095
6141d18631cf3ef3d4a9ee58.vasp,0.3531999999999999
6141d189ee0a3fd43fb47ae9.vasp,0.3591999999999999
6141d18d9cbada84a86768db.vasp,1.8087
6141d190ee0a3fd43fb47aeb.vasp,0.4180999999999999
6141d1949cbada84a86768dd.vasp,1.8091
6141d19431cf3ef3d4a9ee5c.vasp,0.4014
6141d198ee0a3fd43fb47aed.vasp,0.2984
6141d19b3ac25c70a5c6c8b1.vasp,0.4099
6141d19bbaaf234b3529028a.vasp,1.0958
6141d19c9cbada84a86768df.vasp,1.8093
6141d1a4baaf234b3529028c.vasp,1.0999
6141d1a49cbada84a86768e1.vasp,1.8056
6141d1a531cf3ef3d4a9ee60.vasp,0.4176
6141d1ac9cbada84a86768e3.vasp,1.8062
6141d1ad31cf3ef3d4a9ee62.vasp,0.4216
6141d1b6baaf234b35290290.vasp,0.6519999999999999
6141d1bd4e27a1844a5f0126.vasp,1.1474
6141d1c531cf3ef3d4a9ee68.vasp,0.3526
6141d1c8ee0a3fd43fb47af5.vasp,0.3573
6141d1cd31cf3ef3d4a9ee6a.vasp,0.4001
6141d1cf9cbada84a86768eb.vasp,1.8079
6141d1d1baaf234b35290294.vasp,1.1017
6141d1d64e27a1844a5f012c.vasp,1.1469
6141d1e2ee0a3fd43fb47afb.vasp,0.3587
6141d1e59cbada84a86768ed.vasp,1.8072
6141d1e74e27a1844a5f0130.vasp,1.1445
6141d1ecbaaf234b3529029a.vasp,1.104
6141d1ee9cbada84a86768ef.vasp,1.8092
6141d1ef4e27a1844a5f0132.vasp,1.147
6141d1ef31cf3ef3d4a9ee72.vasp,0.4283999999999999
6141d1f3ee0a3fd43fb47aff.vasp,0.3488
6141d1f6baaf234b3529029c.vasp,1.0871
6141d1f69cbada84a86768f1.vasp,1.8095
6141d1f831cf3ef3d4a9ee74.vasp,0.4225
6141d20031cf3ef3d4a9ee76.vasp,0.3961999999999999
6141d20931cf3ef3d4a9ee78.vasp,0.2779999999999999
6141d2094e27a1844a5f0138.vasp,1.1438
6141d2113ac25c70a5c6c8bb.vasp,0.2971
6141d21131cf3ef3d4a9ee7a.vasp,0.4022
6141d2124e27a1844a5f013a.vasp,1.1438
6141d216ee0a3fd43fb47b07.vasp,0.2773
6141d21b4e27a1844a5f013c.vasp,1.1466
6141d2244e27a1844a5f013e.vasp,1.1383
6141d2259cbada84a86768f9.vasp,1.809
6141d227baaf234b352902a4.vasp,1.1097
6141d228ee0a3fd43fb47b0b.vasp,0.3717
6141d22b31cf3ef3d4a9ee7e.vasp,0.3996999999999999
6141d230baaf234b352902a6.vasp,0.6499999999999999
6141d2344e27a1844a5f0140.vasp,1.1465
6141d23431cf3ef3d4a9ee80.vasp,0.3924
6141d23d31cf3ef3d4a9ee82.vasp,0.3975000000000001
6141d23d3ac25c70a5c6c8bf.vasp,0.3478
6141d23f9cbada84a86768ff.vasp,1.8074
6141d2424e27a1844a5f0142.vasp,1.1434
6141d244baaf234b352902aa.vasp,1.0897
6141d2489cbada84a8676901.vasp,1.809
6141d24b4e27a1844a5f0144.vasp,1.1519
6141d24e31cf3ef3d4a9ee86.vasp,0.301
6141d2519cbada84a8676903.vasp,1.8068
6141d254ee0a3fd43fb47b15.vasp,0.3584
6141d2554e27a1844a5f0146.vasp,1.1378
6141d261baaf234b352902b0.vasp,1.1075
6141d2649cbada84a8676907.vasp,1.8089
6141d2674e27a1844a5f014a.vasp,1.1461
6141d26931cf3ef3d4a9ee8c.vasp,0.3886999999999999
6141d26c3ac25c70a5c6c8c3.vasp,0.2827
6141d26c9cbada84a8676909.vasp,1.8098
6141d2759cbada84a867690b.vasp,1.8087
6141d276baaf234b352902b4.vasp,0.9428
6141d279ee0a3fd43fb47b1d.vasp,0.3579
6141d27b31cf3ef3d4a9ee90.vasp,0.3999
6141d2823ac25c70a5c6c8c5.vasp,0.4195
6141d283ee0a3fd43fb47b1f.vasp,0.3520999999999999
6141d28431cf3ef3d4a9ee92.vasp,0.3003
6141d2919cbada84a8676911.vasp,1.8081
